kv_type,metric,task,layer,kv_head,count,contrib,weighted_mean
v,relative_benefit,gsm8k,21,5,80,30.937511876824367,0.3867188984603046
v,relative_benefit,gsm8k,21,6,80,33.19204954130198,0.4149006192662747
v,relative_benefit,gsm8k,21,7,80,33.61467994470218,0.4201834993087773
v,relative_benefit,gsm8k,22,0,80,28.065953467050637,0.35082441833813294
v,relative_benefit,gsm8k,22,1,80,44.380296874601854,0.5547537109325231
v,relative_benefit,gsm8k,22,2,80,39.825363479461885,0.49781704349327355
v,relative_benefit,gsm8k,22,3,80,32.63740939021649,0.40796761737770615
v,relative_benefit,gsm8k,22,4,80,36.60095078267057,0.4575118847833822
v,relative_benefit,gsm8k,22,5,80,45.490914225752654,0.5686364278219082
v,relative_benefit,gsm8k,22,6,80,42.21776935273668,0.5277221169092086
v,relative_benefit,gsm8k,22,7,80,33.121183499639315,0.41401479374549144
v,relative_benefit,gsm8k,23,0,80,45.57591289438911,0.5696989111798639
v,relative_benefit,gsm8k,23,1,80,38.53936877898512,0.481742109737314
v,relative_benefit,gsm8k,23,2,80,40.338931739304655,0.5042366467413082
v,relative_benefit,gsm8k,23,3,80,30.2304262400324,0.377880328000405
v,relative_benefit,gsm8k,23,4,80,34.77782877569209,0.43472285969615115
v,relative_benefit,gsm8k,23,5,80,28.61722533623435,0.35771531670292933
v,relative_benefit,gsm8k,23,6,80,30.699301077664373,0.38374126347080467
v,relative_benefit,gsm8k,23,7,80,48.54143451688582,0.6067679314610728
v,relative_benefit,gsm8k,24,0,80,31.737332870066037,0.39671666087582547
v,relative_benefit,gsm8k,24,1,80,34.53289349463455,0.43166116868293186
v,relative_benefit,gsm8k,24,2,80,40.28238989503814,0.5035298736879767
v,relative_benefit,gsm8k,24,3,80,39.13930109686353,0.48924126371079407
v,relative_benefit,gsm8k,24,4,80,31.453483650571574,0.39316854563214465
v,relative_benefit,gsm8k,24,5,80,27.01366240426259,0.3376707800532824
v,relative_benefit,gsm8k,24,6,80,44.42537565757834,0.5553171957197293
v,relative_benefit,gsm8k,24,7,80,46.56904214234511,0.5821130267793139
v,relative_benefit,gsm8k,25,0,80,42.37061824573131,0.5296327280716413
v,relative_benefit,gsm8k,25,1,80,28.722501332419313,0.35903126665524143
v,relative_benefit,gsm8k,25,2,80,42.04908250112254,0.5256135312640318
v,relative_benefit,gsm8k,25,3,80,29.397677187299163,0.36747096484123953
v,relative_benefit,gsm8k,25,4,80,40.47931126913535,0.5059913908641919
v,relative_benefit,gsm8k,25,5,80,58.62639660048311,0.7328299575060389
v,relative_benefit,gsm8k,25,6,80,34.768280421241336,0.4346035052655167
v,relative_benefit,gsm8k,25,7,80,40.43812654758645,0.5054765818448306
v,relative_benefit,gsm8k,26,0,80,51.62101191129297,0.6452626488911621
v,relative_benefit,gsm8k,26,1,80,39.29495572656006,0.4911869465820008
v,relative_benefit,gsm8k,26,2,80,44.20668883832063,0.5525836104790078
v,relative_benefit,gsm8k,26,3,80,37.50299660340882,0.4687874575426102
v,relative_benefit,gsm8k,26,4,80,35.90085522293804,0.4487606902867255
v,relative_benefit,gsm8k,26,5,80,30.210554073301985,0.3776319259162748
v,relative_benefit,gsm8k,26,6,80,38.954290400749265,0.4869286300093658
v,relative_benefit,gsm8k,26,7,80,25.674945228923587,0.32093681536154484
v,relative_benefit,gsm8k,27,0,80,36.20718764502489,0.4525898455628111
v,relative_benefit,gsm8k,27,1,80,33.29011028829257,0.4161263786036571
v,relative_benefit,gsm8k,27,2,80,37.29152073762208,0.466144009220276
v,relative_benefit,gsm8k,27,3,80,43.44355242092789,0.5430444052615986
v,relative_benefit,gsm8k,27,4,80,41.94050026023008,0.5242562532528761
v,relative_benefit,gsm8k,27,5,80,30.687966369011704,0.3835995796126463
v,relative_benefit,gsm8k,27,6,80,43.959987280598796,0.549499841007485
v,relative_benefit,gsm8k,27,7,80,55.26340294118366,0.6907925367647957
v,relative_benefit,gsm8k,28,0,80,37.84290445827452,0.47303630572843147
v,relative_benefit,gsm8k,28,1,80,39.478594296057494,0.4934824287007187
v,relative_benefit,gsm8k,28,2,80,35.62111079774658,0.4452638849718323
v,relative_benefit,gsm8k,28,3,80,40.28904808397877,0.5036131010497347
v,relative_benefit,gsm8k,28,4,80,33.12699665282002,0.4140874581602502
v,relative_benefit,gsm8k,28,5,80,33.97118290808478,0.4246397863510597
v,relative_benefit,gsm8k,28,6,80,48.51245387441972,0.6064056734302465
v,relative_benefit,gsm8k,28,7,80,36.03951492099972,0.45049393651249653
v,relative_benefit,gsm8k,29,0,80,39.641429403980254,0.4955178675497532
v,relative_benefit,gsm8k,29,1,80,31.06636113723018,0.38832951421537726
v,relative_benefit,gsm8k,29,2,80,28.138498514048322,0.35173123142560403
v,relative_benefit,gsm8k,29,3,80,39.71220803926118,0.49640260049076473
v,relative_benefit,gsm8k,29,4,80,54.017466868556546,0.6752183358569568
v,relative_benefit,gsm8k,29,5,80,39.35285067682689,0.49191063346033614
v,relative_benefit,gsm8k,29,6,80,60.63762795744958,0.7579703494681198
v,relative_benefit,gsm8k,29,7,80,48.97400019950042,0.6121750024937553
v,relative_benefit,gsm8k,30,0,80,35.596796777486084,0.44495995971857605
v,relative_benefit,gsm8k,30,1,80,48.499530878188125,0.6062441359773516
v,relative_benefit,gsm8k,30,2,80,38.61207638509879,0.4826509548137349
v,relative_benefit,gsm8k,30,3,80,25.62125874250539,0.3202657342813174
v,relative_benefit,gsm8k,30,4,80,42.73213442440234,0.5341516803050292
v,relative_benefit,gsm8k,30,5,80,38.07659760098356,0.4759574700122945
v,relative_benefit,gsm8k,30,6,80,35.09627348237218,0.4387034185296523
v,relative_benefit,gsm8k,30,7,80,32.769031333909226,0.40961289167386533
v,relative_benefit,gsm8k,31,0,80,43.50481388382181,0.5438101735477726
v,relative_benefit,gsm8k,31,1,80,51.685997522818816,0.6460749690352352
v,relative_benefit,gsm8k,31,2,80,45.78668585853935,0.5723335732317418
v,relative_benefit,gsm8k,31,3,80,62.57342790959192,0.782167848869899
v,relative_benefit,gsm8k,31,4,80,42.2497702422893,0.5281221280286162
v,relative_benefit,gsm8k,31,5,80,35.0410119328974,0.43801264916121746
v,relative_benefit,gsm8k,31,6,80,44.685346063209394,0.5585668257901174
v,relative_benefit,gsm8k,31,7,80,33.549225141904564,0.4193653142738071
v,relative_benefit,hotpotqa,0,0,96,48.101109815951176,0.5010532272494914
v,relative_benefit,hotpotqa,0,1,96,21.8440229429276,0.22754190565549584
v,relative_benefit,hotpotqa,0,2,96,35.87611622086407,0.3737095439673341
v,relative_benefit,hotpotqa,0,3,96,23.019016910820767,0.239781426154383
v,relative_benefit,hotpotqa,0,4,96,18.128867819222265,0.18884237311689858
v,relative_benefit,hotpotqa,0,5,96,68.34763019723698,0.7119544812212185
v,relative_benefit,hotpotqa,0,6,96,52.7236474797342,0.5492046612472312
v,relative_benefit,hotpotqa,0,7,96,83.03658607210787,0.8649644382511236
v,relative_benefit,hotpotqa,1,0,96,50.530661122888176,0.5263610533634185
v,relative_benefit,hotpotqa,1,1,96,29.167339934330386,0.30382645764927485
v,relative_benefit,hotpotqa,1,2,96,55.54067517779912,0.5785486997687409
v,relative_benefit,hotpotqa,1,3,96,16.999030142132042,0.17707323064720878
v,relative_benefit,hotpotqa,1,4,96,49.858866373321646,0.5193631913887672
v,relative_benefit,hotpotqa,1,5,96,38.045250550803004,0.3963046932375313
v,relative_benefit,hotpotqa,1,6,96,39.80913864706583,0.4146785275736024
v,relative_benefit,hotpotqa,1,7,96,30.041792602745282,0.31293533961193004
v,relative_benefit,hotpotqa,2,0,96,28.35353684262314,0.2953493421106577
v,relative_benefit,hotpotqa,2,1,96,40.626594842743145,0.42319369627857445
v,relative_benefit,hotpotqa,2,2,96,26.6487570563299,0.2775912193367698
v,relative_benefit,hotpotqa,2,3,96,58.35263032467606,0.6078398992153756
v,relative_benefit,hotpotqa,2,4,96,31.962638904656586,0.33294415525683946
v,relative_benefit,hotpotqa,2,5,96,61.873885600281014,0.6445196416695939
v,relative_benefit,hotpotqa,2,6,96,68.53701565176033,0.7139272463725034
v,relative_benefit,hotpotqa,2,7,96,45.12446464627368,0.4700465067320175
v,relative_benefit,hotpotqa,3,0,96,19.594323606359254,0.20410753756624223
v,relative_benefit,hotpotqa,3,1,96,54.96989935594253,0.572603118291068
v,relative_benefit,hotpotqa,3,2,96,28.373557638433965,0.2955578920670205
v,relative_benefit,hotpotqa,3,3,96,30.030590500354556,0.31281865104535994
v,relative_benefit,hotpotqa,3,4,96,56.767751729852506,0.5913307471859636
v,relative_benefit,hotpotqa,3,5,96,17.519293967512994,0.18249264549492702
v,relative_benefit,hotpotqa,3,6,96,16.161049463375836,0.1683442652434983
v,relative_benefit,hotpotqa,3,7,96,27.810188699476974,0.28968946561955183
v,relative_benefit,hotpotqa,4,0,96,21.618004280875617,0.22518754459245435
v,relative_benefit,hotpotqa,4,1,96,18.344363105417937,0.19108711568143685
v,relative_benefit,hotpotqa,4,2,96,52.625102576569304,0.5481781518392635
v,relative_benefit,hotpotqa,4,3,96,47.52663719985168,0.495069137498455
v,relative_benefit,hotpotqa,4,4,96,35.05519615872166,0.36515829332001726
v,relative_benefit,hotpotqa,4,5,96,24.396300367558403,0.25412812882873337
v,relative_benefit,hotpotqa,4,6,96,42.73327486113292,0.44513827980346793
v,relative_benefit,hotpotqa,4,7,96,23.20398509947291,0.24170817811950948
v,relative_benefit,hotpotqa,5,0,96,42.73260117981423,0.4451312622897316
v,relative_benefit,hotpotqa,5,1,96,47.92506564641718,0.49921943381684564
v,relative_benefit,hotpotqa,5,2,96,48.61971023760193,0.50645531497502
v,relative_benefit,hotpotqa,5,3,96,45.0042462427559,0.46879423169537393
v,relative_benefit,hotpotqa,5,4,96,37.139400254245885,0.38686875264839465
v,relative_benefit,hotpotqa,5,5,96,27.473212682510372,0.2861792987761497
v,relative_benefit,hotpotqa,5,6,96,48.079649778348525,0.5008296851911305
v,relative_benefit,hotpotqa,5,7,96,50.65770024707409,0.5276843775736885
v,relative_benefit,hotpotqa,6,0,96,24.893650913559405,0.25930886368291045
v,relative_benefit,hotpotqa,6,1,96,19.306726275322983,0.2011117320346144
v,relative_benefit,hotpotqa,6,2,96,46.86005395287093,0.48812556200907214
v,relative_benefit,hotpotqa,6,3,96,47.154817729785265,0.4911960180185965
v,relative_benefit,hotpotqa,6,4,96,46.848582886210195,0.4880060717313562
v,relative_benefit,hotpotqa,6,5,96,31.566915325798647,0.3288220346437359
v,relative_benefit,hotpotqa,6,6,96,26.341298324370413,0.2743885242121918
v,relative_benefit,hotpotqa,6,7,32,9.688909683976501,0.30277842762426566
v,relative_benefit,hotpotqa,7,0,32,16.77848728784167,0.5243277277450522
v,relative_benefit,hotpotqa,7,1,32,16.344436075503292,0.5107636273594779
v,relative_benefit,hotpotqa,7,2,32,15.227735032276673,0.47586671975864603
v,relative_benefit,hotpotqa,7,3,32,11.743143833406258,0.36697324479394555
v,relative_benefit,hotpotqa,7,4,32,15.11536207015011,0.47235506469219096
v,relative_benefit,hotpotqa,7,5,32,13.809737457167358,0.43155429553647995
v,relative_benefit,hotpotqa,7,6,32,14.431993441404646,0.4509997950438952
v,relative_benefit,hotpotqa,7,7,32,13.085981899584377,0.4089369343620118
v,relative_benefit,hotpotqa,8,0,24,12.603951482492175,0.5251646451038406
v,relative_benefit,hotpotqa,8,1,24,6.641504167696931,0.27672934032070545
v,relative_benefit,hotpotqa,8,2,24,11.622455520356118,0.48426898001483826
v,relative_benefit,hotpotqa,8,3,24,11.62242797375198,0.48426783223966585
v,relative_benefit,hotpotqa,8,4,24,7.840820373717744,0.32670084890490597
v,relative_benefit,hotpotqa,8,5,24,11.023521799939116,0.45931340833079654
v,relative_benefit,hotpotqa,8,6,24,6.284766224260166,0.2618652593441736
v,relative_benefit,hotpotqa,8,7,24,12.2902371396824,0.5120932141534333
v,relative_benefit,hotpotqa,9,0,24,11.693040413314698,0.48721001722144575
v,relative_benefit,hotpotqa,9,1,24,2.7245028247340324,0.11352095103058468
v,relative_benefit,hotpotqa,9,2,24,13.033839334979223,0.5430766389574676
v,relative_benefit,hotpotqa,9,3,24,10.073408215351101,0.4197253423062959
v,relative_benefit,hotpotqa,9,4,24,11.542728843445978,0.48094703514358245
v,relative_benefit,hotpotqa,9,5,24,8.576857555900249,0.357369064829177
v,relative_benefit,hotpotqa,9,6,24,7.292395531509632,0.3038498138129013
v,relative_benefit,hotpotqa,9,7,24,6.938447646310553,0.2891019852629397
v,relative_benefit,hotpotqa,10,0,16,8.507555175610362,0.5317221984756476
v,relative_benefit,hotpotqa,10,1,16,4.060872784150332,0.25380454900939575
v,relative_benefit,hotpotqa,10,2,16,4.3649227436483855,0.2728076714780241
v,relative_benefit,hotpotqa,10,3,16,5.168745121345442,0.3230465700840901
v,relative_benefit,hotpotqa,10,4,16,9.070237960610704,0.566889872538169
v,relative_benefit,hotpotqa,10,5,16,6.379139318216357,0.3986962073885223
v,relative_benefit,hotpotqa,10,6,16,7.307167036653441,0.45669793979084006
v,relative_benefit,hotpotqa,10,7,16,8.333646747308332,0.5208529217067708
v,relative_benefit,hotpotqa,11,0,16,7.009263924390406,0.43807899527440036
v,relative_benefit,hotpotqa,11,1,16,7.798782306422949,0.48742389415143433
v,relative_benefit,hotpotqa,11,2,16,7.97655975013305,0.4985349843833156
v,relative_benefit,hotpotqa,11,3,16,5.65097296613758,0.35318581038359875
v,relative_benefit,hotpotqa,11,4,16,9.223055625099573,0.5764409765687233
v,relative_benefit,hotpotqa,11,5,16,4.8084829204279655,0.30053018252674785
v,relative_benefit,hotpotqa,11,6,16,7.743787716604554,0.4839867322877846
v,relative_benefit,hotpotqa,11,7,16,4.888304962492593,0.30551906015578706
v,relative_benefit,hotpotqa,12,0,16,5.83113356086405,0.3644458475540031
v,relative_benefit,hotpotqa,12,1,16,2.3584079407742733,0.14740049629839208
v,relative_benefit,hotpotqa,12,2,16,3.438592185973364,0.21491201162333526
v,relative_benefit,hotpotqa,12,3,16,8.328541763707516,0.5205338602317198
v,relative_benefit,hotpotqa,12,4,16,8.565572587235103,0.5353482867021939
v,relative_benefit,hotpotqa,12,5,16,4.783412894480511,0.29896330590503195
v,relative_benefit,hotpotqa,12,6,16,5.411703538877623,0.3382314711798514
v,relative_benefit,hotpotqa,12,7,16,7.460305463714858,0.4662690914821786
v,relative_benefit,hotpotqa,13,0,16,7.681995638078505,0.4801247273799066
v,relative_benefit,hotpotqa,13,1,16,3.7738969947155896,0.23586856216972435
v,relative_benefit,hotpotqa,13,2,16,7.1211217663660165,0.44507011039787603
v,relative_benefit,hotpotqa,13,3,16,5.572600925788441,0.34828755786177756
v,relative_benefit,hotpotqa,13,4,16,6.358000274807901,0.39737501717549384
v,relative_benefit,hotpotqa,13,5,16,2.5755961291703393,0.1609747580731462
v,relative_benefit,hotpotqa,13,6,16,5.877518557929245,0.36734490987057783
v,relative_benefit,hotpotqa,13,7,16,6.201721343837815,0.38760758398986345
v,relative_benefit,hotpotqa,14,0,16,4.351616695055577,0.27197604344097354
v,relative_benefit,hotpotqa,14,1,16,4.160968644847418,0.2600605403029636
v,relative_benefit,hotpotqa,14,2,16,7.622391062492411,0.47639944140577567
v,relative_benefit,hotpotqa,14,3,16,5.624565045528621,0.35153531534553883
v,relative_benefit,hotpotqa,14,4,16,7.967323002926989,0.4979576876829368
v,relative_benefit,hotpotqa,14,5,16,5.894145032959006,0.3683840645599379
v,relative_benefit,hotpotqa,14,6,16,5.972116193266169,0.37325726207913557
v,relative_benefit,hotpotqa,14,7,16,6.806302028846392,0.4253938768028995
v,relative_benefit,hotpotqa,15,0,8,1.8520526015245493,0.23150657519056866
v,relative_benefit,hotpotqa,15,1,8,3.4006563177375564,0.42508203971719455
v,relative_benefit,hotpotqa,15,2,8,1.0794835426529483,0.13493544283161854
v,relative_benefit,hotpotqa,15,3,8,1.9851073640506094,0.24813842050632617
v,relative_benefit,hotpotqa,15,4,8,2.0008891731204765,0.25011114664005957
v,relative_benefit,hotpotqa,15,5,8,3.3382975941017703,0.4172871992627213
v,relative_benefit,hotpotqa,15,6,8,-1.4357506443987507,-0.17946883054984383
v,relative_benefit,hotpotqa,15,7,8,4.386521550842808,0.548315193855351
v,relative_benefit,hotpotqa,16,0,8,3.383749821249487,0.42296872765618587
v,relative_benefit,hotpotqa,16,1,8,3.6176606157249185,0.4522075769656148
v,relative_benefit,hotpotqa,16,2,8,3.099160445156346,0.38739505564454324
v,relative_benefit,hotpotqa,16,3,8,4.491390205052258,0.5614237756315322
v,relative_benefit,hotpotqa,16,4,8,1.5142640937137257,0.18928301171421572
v,relative_benefit,hotpotqa,16,5,8,3.7253308806963954,0.4656663600870494
v,relative_benefit,hotpotqa,16,6,8,3.1273112231268083,0.39091390289085104
v,relative_benefit,hotpotqa,16,7,8,3.854576355896989,0.4818220444871236
v,relative_benefit,hotpotqa,17,0,8,4.583254259872035,0.5729067824840044
v,relative_benefit,hotpotqa,17,1,8,3.657693871421497,0.4572117339276871
v,relative_benefit,hotpotqa,17,2,8,3.0292177840941408,0.3786522230117676
v,relative_benefit,hotpotqa,17,3,8,3.4241288810562813,0.42801611013203517
v,relative_benefit,hotpotqa,17,4,8,3.2627942662180898,0.4078492832772612
v,relative_benefit,hotpotqa,17,5,8,1.1171766173669668,0.13964707717087085
v,relative_benefit,hotpotqa,17,6,8,3.392965505625625,0.42412068820320314
v,relative_benefit,hotpotqa,17,7,8,3.3553684292035766,0.4194210536504471
v,relative_benefit,passage_retrieval_en,0,0,96,47.23030688255962,0.491982363359996
v,relative_benefit,passage_retrieval_en,0,1,96,12.30603864220599,0.12818790252297907
v,relative_benefit,passage_retrieval_en,0,2,96,31.11660759376193,0.3241313291016868
v,relative_benefit,passage_retrieval_en,0,3,96,17.373755264667714,0.1809766173402887
v,relative_benefit,passage_retrieval_en,0,4,96,17.109158265327284,0.1782203985971592
v,relative_benefit,passage_retrieval_en,0,5,96,65.78280560130226,0.6852375583468985
v,relative_benefit,passage_retrieval_en,0,6,96,52.73542503457531,0.5493273441101595
v,relative_benefit,passage_retrieval_en,0,7,96,85.53474063450929,0.8909868816094718
v,relative_benefit,passage_retrieval_en,1,0,96,40.80532180230718,0.42505543544069985
v,relative_benefit,passage_retrieval_en,1,1,96,26.430309160087816,0.2753157204175814
v,relative_benefit,passage_retrieval_en,1,2,96,54.029056423051244,0.5628026710734505
v,relative_benefit,passage_retrieval_en,1,3,96,14.005337379548482,0.14588893103696335
v,relative_benefit,passage_retrieval_en,1,4,96,47.440441625500696,0.4941712669322989
v,relative_benefit,passage_retrieval_en,1,5,96,38.324738719654064,0.39921602832972986
v,relative_benefit,passage_retrieval_en,1,6,96,40.5330925500592,0.4222197140631167
v,relative_benefit,passage_retrieval_en,1,7,96,19.352358392808583,0.20158706659175607
v,relative_benefit,passage_retrieval_en,2,0,96,19.90118444853295,0.2073040046722182
v,relative_benefit,passage_retrieval_en,2,1,96,38.55669482040972,0.4016322377126012
