path	git_status	category	approx_diff_size	likely_originating_task	scientific_system_purpose	should_commit	proposed_commit_group	reason	file_type	bytes
reports/system_full_model_serving_benchmark_v1_probe_256/causal_v4_25_full_model_concurrency_sweep.json	??	RAW_EXPERIMENT_ARTIFACT	778 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	778
reports/system_full_model_serving_benchmark_v1_probe_256/fp16_full_model_concurrency_sweep.json	??	RAW_EXPERIMENT_ARTIFACT	1469 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	1469
reports/system_full_model_serving_benchmark_v1_probe_256/full_model_path_audit.json	??	RAW_EXPERIMENT_ARTIFACT	1873 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	1873
reports/system_full_model_serving_benchmark_v1_probe_256/gpu_state.txt	??	GENERATED_LOG	5080 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	JSON text data	5080
reports/system_full_model_serving_benchmark_v1_probe_256/matched_concurrency_summary.csv	??	RAW_EXPERIMENT_ARTIFACT	503 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	503
reports/system_full_model_serving_benchmark_v1_probe_256/max_concurrency.json	??	RAW_EXPERIMENT_ARTIFACT	418 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	418
reports/system_full_model_serving_benchmark_v1_probe_256/memory_scaling.csv	??	RAW_EXPERIMENT_ARTIFACT	145 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	145
reports/system_full_model_serving_benchmark_v1_probe_256/preflight.txt	??	GENERATED_LOG	348 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	JSON text data	348
reports/system_full_model_serving_benchmark_v1_probe_256/raw_runs.json	??	RAW_EXPERIMENT_ARTIFACT	6637 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	6637
reports/system_full_model_serving_benchmark_v1_probe_256/raw_runs.jsonl	??	RAW_EXPERIMENT_ARTIFACT	5998 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	New Line Delimited JSON text data	5998
reports/system_full_model_serving_benchmark_v1_probe_256/scheduler_overhead.json	??	RAW_EXPERIMENT_ARTIFACT	129 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	129
reports/system_full_model_serving_benchmark_v1_probe_256/smoke_results.json	??	RAW_EXPERIMENT_ARTIFACT	2892 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	2892
reports/system_full_model_serving_benchmark_v1_probe_256/summary.json	??	RAW_EXPERIMENT_ARTIFACT	638 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	638
reports/system_full_model_serving_benchmark_v1_probe_256/throughput_scaling.csv	??	RAW_EXPERIMENT_ARTIFACT	252 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	252
reports/system_full_model_serving_benchmark_v1_probe_256/workload.json	??	RAW_EXPERIMENT_ARTIFACT	263 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	263
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/baseline_audit.json	??	RAW_EXPERIMENT_ARTIFACT	705 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	705
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/benchmark_config.json	??	RAW_EXPERIMENT_ARTIFACT	266 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	266
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/causal_v4_25_full_model_concurrency_sweep.json	??	RAW_EXPERIMENT_ARTIFACT	779 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	779
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/fp16_full_model_concurrency_sweep.json	??	RAW_EXPERIMENT_ARTIFACT	1468 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	1468
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/full_model_path_audit.json	??	RAW_EXPERIMENT_ARTIFACT	1873 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	1873
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/gpu_state.txt	??	GENERATED_LOG	5080 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	JSON text data	5080
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/matched_concurrency_summary.csv	??	RAW_EXPERIMENT_ARTIFACT	505 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	505
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/max_concurrency.json	??	RAW_EXPERIMENT_ARTIFACT	418 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	418
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/memory_scaling.csv	??	RAW_EXPERIMENT_ARTIFACT	145 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	145
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/preflight.txt	??	GENERATED_LOG	348 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	JSON text data	348
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/raw_runs.json	??	RAW_EXPERIMENT_ARTIFACT	6639 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	6639
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/raw_runs.jsonl	??	RAW_EXPERIMENT_ARTIFACT	6000 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	New Line Delimited JSON text data	6000
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/scheduler_overhead.json	??	RAW_EXPERIMENT_ARTIFACT	129 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	129
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/smoke_results.json	??	RAW_EXPERIMENT_ARTIFACT	2889 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	2889
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/summary.json	??	RAW_EXPERIMENT_ARTIFACT	640 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	640
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/throughput_scaling.csv	??	RAW_EXPERIMENT_ARTIFACT	254 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	254
reports/system_full_model_serving_benchmark_v1_probe_ctx256_decode16/workload.json	??	RAW_EXPERIMENT_ARTIFACT	323 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	323
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/baseline_audit.json	??	RAW_EXPERIMENT_ARTIFACT	705 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	705
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/benchmark_config.json	??	RAW_EXPERIMENT_ARTIFACT	267 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	267
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/causal_v4_25_full_model_concurrency_sweep.json	??	RAW_EXPERIMENT_ARTIFACT	779 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	779
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/fp16_full_model_concurrency_sweep.json	??	RAW_EXPERIMENT_ARTIFACT	1471 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	1471
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/full_model_path_audit.json	??	RAW_EXPERIMENT_ARTIFACT	1873 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	1873
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/gpu_state.txt	??	GENERATED_LOG	5080 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	JSON text data	5080
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/matched_concurrency_summary.csv	??	RAW_EXPERIMENT_ARTIFACT	507 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	507
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/max_concurrency.json	??	RAW_EXPERIMENT_ARTIFACT	420 bytes	full-model serving/scaling benchmark	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	420
